"","uid","nightuid","namedLocation","domainID","siteID","plotID","trapCoordinate","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","trapStatus","trapType","collectDate","endDate","tagID","individualCode","taxonID","scientificName","taxonRank","identificationQualifier","identificationReferences","nativeStatusCode","sex","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","larvalTicksAttached","nymphalTicksAttached","adultTicksAttached","bloodSampleID","bloodSampleBarcode","bloodSampleMethod","fecalSampleID","fecalSampleBarcode","fecalSampleCondition","earSampleID","earSampleBarcode","hairSampleID","hairSampleBarcode","hairSampleContents","voucherSampleID","voucherSampleBarcode","measuredBy","recordedBy","remarks","dataQF"
"719","60bd383f-68c3-415b-b562-0aad875a2b93","66D5819A18A8416580B6AD1CF010D00E","BART_012.mammalGrid.mam","D01","BART","BART_012","F7","distributed","deciduousForest",44.047478,-71.315451,"WGS84",45.3,579.9,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"jutz@neoninc.org","ehardiman@field-ops.org","",NA
"720","49b96a5e-507f-4b60-a87f-ac6c834787aa","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","A2","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"5 - capture","","2014-05-29","2014-05-29","NEON.MAM.D01.126278",NA,"NAIN","Napaeozapus insignis","species","","NEON.DOC.001907vA","N","M","N","",NA,"adult","nonscrotal","","not","",32,NA,NA,NA,23,NA,NA,NA,"BART.20140529.126278.B",NA,"mandibular","BART.20140529.126278.F",NA,"old","BART.20140529.126278.E",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","blood collected by subzygomatic method",NA
"721","4542dca4-2bce-40ab-ac79-51dd1c3b9c4d","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","A10","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"722","b4faa7e1-c98a-4820-95b7-bf8d13b49721","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H1","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"3 - trap door open or closed w/ spoor left","","2014-05-29","2014-05-29","",NA,"","","","","NEON.DOC.001907vA","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"723","527ad78d-0187-4901-ae51-26bba3ed24dd","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H2","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"724","c9194c7c-bcf7-4d76-a3c1-02638c28acda","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H3","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"725","28a553a5-7e87-4034-b99c-10efc9244d1e","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H4","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"726","a8a5f6f9-3e46-4bad-bf26-333790b8647a","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H5","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"5 - capture","ShermanLF","2014-05-29","2014-05-29","NEON.MAM.D01.R0136",NA,"PEMA","Peromyscus maniculatus","species","cf. species","NEON.DOC.001907","N","M","Y","",NA,"adult","nonscrotal","","not","",26,14,88,NA,22,NA,NA,NA,"",NA,"","BART.20140529.R0136.F",NA,"old","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"727","3f64ae5a-0b60-4cb1-ab9c-63167ece1567","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H6","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"728","bf2147aa-da7f-493e-add3-2959731af796","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H7","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"729","35f990dc-028f-4ab9-9713-b2293e6efdd4","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","J10","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"730","efc5564e-1c8b-48a4-aa7b-6ddcb8d234f5","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H9","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"731","3f68c9c2-e673-4987-8931-f6914ed7721c","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H8","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"732","377e0882-5d14-4ebd-a4cd-c0e3dd87573e","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","G1","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"733","cffe0793-1791-4f44-ad9e-a7b0b150fa1a","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","G2","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"734","72d6c90c-5139-4b81-aa21-3735b7a93f61","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","G5","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"735","b6d390bd-4232-4a1e-b78f-251489ed127b","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","G6","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"736","fce18241-0821-405f-94a6-933b60cde814","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","G3","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"737","b9c7505e-38a8-4112-9a1f-2cdd2a92260f","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","G4","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"738","8a4fa991-a167-43b9-b961-045f99e84335","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","G9","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"739","513bddfc-d6cd-4c5b-be5a-3577de2e6d20","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","G8","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"740","52a17b7a-8266-40a6-b432-3f4bdc17283f","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","G7","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"741","7cba33cf-b573-467a-8b7e-c35908624dcc","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F2","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"742","8ada122e-e8bc-4d78-9be3-65975baa9ce9","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F3","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"743","dc259b6a-fb58-40e9-b0e3-0eae0c3bd00f","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F4","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"744","b42728b7-44df-41cc-bab8-159f09699099","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F5","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"745","d0b31f18-bff3-4583-b085-2f4fb2702e8b","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F1","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"5 - capture","","2014-05-29","2014-05-29","NEON.MAM.D01.126334",NA,"MYGA","Myodes gapperi","species","","NEON.DOC.001907vA","N","M","N","",NA,"adult","scrotal","","not","",12,NA,NA,NA,33,NA,NA,NA,"BART.20140529.126334.B",NA,"mandibular","BART.20140529.126334.F",NA,"fresh","BART.20140529.126334.E",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"746","b0874878-0af1-4dba-81a1-27635f885f0c","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","D10","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"3 - trap door open or closed w/ spoor left","","2014-05-29","2014-05-29","",NA,"","","","","NEON.DOC.001907vA","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"747","4c0fd149-189a-4a6d-984d-e9301bd6fd5a","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F7","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"748","38b7ebae-d5d3-4ba1-930f-90a1903d2d57","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F6","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"749","99aab645-7ca6-4fa0-88a2-cd1026518a7e","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F9","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"750","b9bef382-0172-4445-b712-7895caef5588","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F8","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"751","810f77d1-e4dd-4999-8b94-5c2475315a8b","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","F10","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"752","bf2690c7-d0c8-4ea7-ab33-ebaaa675b94f","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","H10","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"753","a3d26ba8-0a54-48ec-a65c-6ed0d9671e56","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","E3","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"754","a65e0bcc-5877-4bf8-a2e1-8cfc7500b03e","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","E4","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"755","846c1e56-2461-4f77-b53c-3e422073810f","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","E1","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"756","67427c40-4b1e-44fc-ba0c-3b842d6d2a2f","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","D7","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"757","da1b7fa8-7f9e-40a5-a7c3-2d624b5b87d2","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","D8","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"758","374f40ac-ea5f-49a6-9290-2703a9179f86","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","D9","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"759","26bec37d-115d-458f-97d2-5b3332db2705","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","C2","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"760","d3ea0a1d-a99c-4147-b008-f767eb1dfe6a","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","C1","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"2 - trap disturbed/door closed but empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"761","0a711d38-dffc-4797-9dd4-a2297a0e6aad","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","B10","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"3 - trap door open or closed w/ spoor left","","2014-05-29","2014-05-29","",NA,"","","","","NEON.DOC.001907vA","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"762","da508d32-3852-465e-a99d-93665e5fd018","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","C5","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"763","40505678-f3dd-407a-b735-a9bfdeb88b15","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","C6","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"764","e1e02c48-3d46-4247-a3a3-686a7dd59293","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","C3","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"765","c0f81408-0ab7-449c-b4eb-8bb975efe35e","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","C4","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"766","f6e06f1c-cc12-4e78-9e5b-56db27bb1d33","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","C9","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"767","88078ede-4620-48d9-964c-bdd5588fd645","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","C7","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"768","76242a1c-353c-430b-9448-ed2af862b9c4","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","C8","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"769","c3d12208-0ed8-4462-a4cb-c2e3a2567ebb","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","B1","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"3 - trap door open or closed w/ spoor left","","2014-05-29","2014-05-29","",NA,"","","","","NEON.DOC.001907vA","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
"770","71a39ae9-37a0-436d-8a21-26c7ef0fadd1","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","E10","distributed","mixedForest",44.046877,-71.305115,"WGS84",45.2,463.7,0.3,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"ehardiman@field-ops.org","bchagnon@field-ops.org","",NA
